base		66		0.18344039194936781
base		69		0.19044772928142478
base		81		0.1895773504151523
basi		16		0.12201413689104174
basi		24		0.2000757406665514
basi		41		0.23438245488691312
basi		74		0.18339057885580973
basi		75		0.21464965583406242
begun		9		0.2534811928595103
behavior		80		0.20691957137464076
bibliograph		24		0.2000757406665514
bibliographi		16		0.10282213707689764
bibliographi		17		0.14010683859441947
bin		54		0.16933601490029712
biolog		46		0.20412414523193154
biomed		20		0.3209127159975333
biomed		57		0.18943353328435386
bodi		39		0.2212395227537003
bodi		8		0.25801080293046585
book		35		0.43503622980496376
book		36		0.2823396555980859
book		81		0.1895773504151523
bring		70		0.2231594277082398
broadcast		74		0.18339057885580973
budget		62		0.20663692910868767
builtin		34		0.23570226039551587
bureau		22		0.22941573387056177
burrough		48		0.20171418075542294
buship		22		0.22941573387056177
byproduct		56		0.2902913877205925
calculus		82		0.36711452287710966
call		37		0.2252449090154916
capabl		48		0.20171418075542294
capabl		54		0.16933601490029712
capabl		62		0.20663692910868767
capabl		63		0.1861844807704822
card		1		0.08577086086383195
card		11		0.13410687628579612
card		16		0.10282213707689764
card		36		0.1405250158080315
card		38		0.1705300398104231
card		49		0.1948219047671313
carrier		54		0.16933601490029712
carrier		63		0.1861844807704822
catalog		1		0.10178019885810612
catalog		11		0.26944447610375394
catalogu		36		0.3499527256812432
cathod		44		0.16767585119996448
cent		38		0.2023598829297116
center		1		0.10178019885810612
center		12		0.5694394636420158
center		5		0.2111458433378853
center		52		0.38244060240572525
center		78		0.20053515075992154
center		79		0.22941573387056177
central		40		0.27314920826718625
certifi		59		0.17021755407576636
chain		60		0.19840264818255698
chang		58		0.14478890673929395
chang		66		0.18344039194936781
channel		54		0.16933601490029712
channel		73		0.1804771537248466
charact		42		0.3215084651147582
charact		63		0.39072903930422537
character		68		0.18325537114638002
characterist		76		0.2700715412298318
chemic		2		0.18589807386583196
chemic		48		0.34153179642500353
chemic		69		0.19044772928142478
chemic		9		0.2534811928595103
chosen		17		0.1662581178491333
circul		1		0.10178019885810612
circul		11		0.15913824810826263
circul		35		0.2072970944438054
citat		15		0.20891973741492192
citat		16		0.3183883146564085
citat		46		0.20412414523193154
citat		80		0.20691957137464076
class		35		0.2072970944438054
classic		29		0.20603025377599007
classic		71		0.20171418075542294
classif		41		0.23438245488691312
cleric		47		0.21172970956843717
clientel		5		0.2111458433378853
code		22		0.22941573387056177
code		34		0.23570226039551587
code		42		0.18988807872475166
code		54		0.16933601490029712
code		69		0.19044772928142478
code		70		0.2231594277082398
coden		15		0.20891973741492192
collect		35		0.2072970944438054
collect		53		0.2168237511140055
colleg		14		0.24693395073759764
columbia		36		0.1667543488479912
combin		11		0.15913824810826263
combin		36		0.2823396555980859
comlaboratori		31		0.25
command		42		0.18988807872475166
common		61		0.24741155132625794
commonplac		17		0.1662581178491333
communic		4		0.203265105547377
communic		46		0.20412414523193154
communic		51		0.21961588229592036
communic		71		0.20171418075542294
communic		73		0.3787515726308066
communic		74		0.18339057885580973
compani		37		0.2252449090154916
compani		6		0.32663403784465894
compar		18		0.20226324793877576
compar		61		0.24741155132625794
compar		65		0.20242677107489454
compar		82		0.21682375111400548
comparison		2		0.31475279963745784
comparison		41		0.39684399266449555
comparison		65		0.20242677107489454
comparison		66		0.18344039194936781
compat		1		0.17232885673343293
compat		17		0.1662581178491333
compat		26		0.20297007682901883
compil		57		0.18943353328435386
complement		30		0.21108300192581653
complet		36		0.1667543488479912
complet		59		0.17021755407576636
complet		63		0.1861844807704822
complex		19		0.1763260232903193
complic		17		0.1662581178491333
compos		16		0.12201413689104174
composit		38		0.2023598829297116
composit		60		0.19840264818255698
comprehens		20		0.3209127159975333
comput		15		0.12339136243656591
comput		51		0.21961588229592036
computer		36		0.1667543488479912
computerbas		20		0.3209127159975333
computerconnect		44		0.16767585119996448
computercontrol		58		0.14478890673929395
computerproduc		15		0.20891973741492192
concentr		35		0.2072970944438054
concept		20		0.27043531278251837
concept		28		0.26628552970986025
concept		29		0.17362308610731333
concept		30		0.1778810710926142
concept		37		0.18981540582749168
concept		81		0.15975811334443005
conclus		1		0.10178019885810612
condens		81		0.1895773504151523
condit		76		0.2700715412298318
conduct		14		0.1458431692015891
conduct		38		0.2023598829297116
configur		66		0.18344039194936781
confin		81		0.1895773504151523
conjunct		48		0.20171418075542294
conjunct		58		0.14478890673929395
consid		17		0.1662581178491333
consid		67		0.23141042914691884
consid		74		0.18339057885580973
consider		79		0.22941573387056177
consist		2		0.18589807386583196
consist		59		0.17021755407576636
consist		78		0.20053515075992154
consol		42		0.18988807872475166
consol		44		0.16767585119996448
construct		23		0.23916678810570813
construct		26		0.20297007682901883
construct		29		0.20603025377599007
construct		50		0.18919594193974498
content		19		0.1763260232903193
content		46		0.20412414523193154
content		58		0.14478890673929395
control		1		0.10178019885810612
control		30		0.21108300192581653
control		34		0.23570226039551587
control		42		0.18988807872475166
control		51		0.21961588229592036
control		80		0.20691957137464076
convent		15		0.20891973741492192
converg		28		0.1866278192092808
convert		28		0.1866278192092808
convert		73		0.1804771537248466
cooper		26		0.20297007682901883
cooper		6		0.19291532454764915
cooper		74		0.18339057885580973
coordin		74		0.18339057885580973
copi		1		0.07640599847581113
copi		32		0.34096570423578454
copi		55		0.29301843121524396
copi		7		0.25445178535038254
copi		73		0.13548349568115542
copi		75		0.16113665978738226
corpor		15		0.12339136243656591
correct		58		0.14478890673929395
cost		32		0.21642843846880574
cost		38		0.2023598829297116
cost		49		0.23118588305408017
cost		67		0.23141042914691884
countri		13		0.22446237886995105
cours		43		0.20926884357384376
cours		59		0.28820337176519384
cover		7		0.20019195938636733
coverag		52		0.22587558057371437
criteria		5		0.2111458433378853
criterion		27		0.25935344382933867
cumul		15		0.12339136243656591
current		15		0.12339136243656591
current		24		0.2000757406665514
current		28		0.1866278192092808
current		3		0.22435544562652776
current		33		0.22044995012825166
current		37		0.2252449090154916
current		6		0.19291532454764915
current		65		0.20242677107489454
curricula		43		0.20926884357384376
curriculum		43		0.20926884357384376
curriculum		45		0.32336317127639636
cynthia		77		0.17864624986420935
czechoslovakia		52		0.22587558057371437
data		1		0.17232885673343293
data		12		0.23862917874673986
data		13		0.22446237886995105
data		19		0.1763260232903193
data		33		0.22044995012825166
data		39		0.2212395227537003
data		51		0.21961588229592036
data		63		0.31523772868055927
data		70		0.2231594277082398
data		71		0.20171418075542294
data		8		0.25801080293046585
ddc		34		0.23570226039551587
deal		46		0.20412414523193154
decentr		53		0.2168237511140055
decis		16		0.12201413689104174
deck		58		0.14478890673929395
decreas		49		0.23118588305408017
defin		15		0.12339136243656591
defin		18		0.20226324793877576
defin		50		0.18919594193974498
definit		10		0.244459362065851
definit		45		0.32336317127639636
definit		60		0.4163702355802097
degre		45		0.32336317127639636
degre		66		0.18344039194936781
demand		16		0.12201413689104174
demonstr		32		0.21642843846880574
demonstr		38		0.2023598829297116
demonstr		77		0.30247439427519357
depart		23		0.23916678810570813
depart		26		0.20297007682901883
depart		59		0.17021755407576636
depend		51		0.21961588229592036
describ		11		0.15913824810826263
describ		16		0.12201413689104174
describ		46		0.20412414523193154
descript		56		0.2902913877205925
descriptor		11		0.15913824810826263
descriptor		34		0.23570226039551587
descriptor		8		0.25801080293046585
design		28		0.1866278192092808
design		58		0.14478890673929395
design		65		0.20242677107489454
desir		68		0.18325537114638002
desir		71		0.20171418075542294
desk		11		0.15913824810826263
detail		30		0.21108300192581653
determin		14		0.1458431692015891
determin		61		0.24741155132625794
determin		68		0.3102783149789597
develop		19		0.1763260232903193
develop		38		0.2023598829297116
develop		4		0.203265105547377
develop		40		0.27314920826718625
develop		5		0.2111458433378853
develop		6		0.19291532454764915
develop		69		0.19044772928142478
develop		82		0.21682375111400548
development		1		0.10178019885810612
devic		28		0.1866278192092808
devic		42		0.18988807872475166
devic		58		0.14478890673929395
devic		70		0.2231594277082398
devis		80		0.20691957137464076
dictionari		58		0.14478890673929395
dictionari		6		0.19291532454764915
differ		14		0.1458431692015891
differ		47		0.21172970956843717
differ		81		0.1895773504151523
difficult		65		0.20242677107489454
digit		18		0.20226324793877576
dilemma		18		0.20226324793877576
direct		73		0.1804771537248466
disciplin		60		0.19840264818255698
discontinu		1		0.10178019885810612
discuss		15		0.20891973741492192
discuss		18		0.20226324793877576
discuss		28		0.1866278192092808
discuss		34		0.23570226039551587
discuss		50		0.18919594193974498
discuss		67		0.23141042914691884
discuss		7		0.20019195938636733
discuss		76		0.2700715412298318
diseas		38		0.2023598829297116
display		44		0.2838998947072088
display		58		0.14478890673929395
dissemin		1		0.10178019885810612
dissemin		4		0.203265105547377
dissemin		40		0.27314920826718625
distort		65		0.20242677107489454
distribut		74		0.18339057885580973
distribut		81		0.1895773504151523
distribut		9		0.2534811928595103
divid		35		0.2072970944438054
divis		1		0.10178019885810612
divis		11		0.15913824810826263
divis		56		0.2902913877205925
document		1		0.10178019885810612
document		14		0.24693395073759764
document		2		0.31475279963745784
document		24		0.2000757406665514
document		32		0.21642843846880574
document		47		0.21172970956843717
document		49		0.23118588305408017
document		53		0.2168237511140055
document		55		0.39032896360381225
document		58		0.14478890673929395
document		59		0.17021755407576636
document		61		0.24741155132625794
document		63		0.1861844807704822
document		64		0.43026920133970464
document		73		0.1804771537248466
document		80		0.20691957137464076
doubl		15		0.20891973741492192
dozen		35		0.2072970944438054
drawer		71		0.20171418075542294
drawn		1		0.10178019885810612
drive		31		0.25
dual		6		0.19291532454764915
duplic		26		0.20297007682901883
duplic		52		0.22587558057371437
eas		17		0.1662581178491333
easili		58		0.14478890673929395
east		52		0.22587558057371437
econom		37		0.2252449090154916
edit		44		0.35188660184113085
edit		57		0.18943353328435386
edit		63		0.1861844807704822
editor		4		0.203265105547377
educ		10		0.244459362065851
educ		14		0.30606826710475726
educ		3		0.3798667902058256
educ		43		0.20926884357384376
effect		22		0.22941573387056177
effect		32		0.21642843846880574
effect		4		0.203265105547377
effici		1		0.10178019885810612
effici		27		0.25935344382933867
effort		21		0.19340697487503478
effort		26		0.20297007682901883
effort		68		0.3102783149789597
electron		54		0.16933601490029712
element		12		0.23862917874673986
element		16		0.20658789186552254
elimin		14		0.1458431692015891
embrac		81		0.1895773504151523
emerg		28		0.1866278192092808
emphasi		76		0.2700715412298318
empir		43		0.20926884357384376
enabl		39		0.2212395227537003
enabl		55		0.39032896360381225
encod		14		0.3805686949841679
encompass		39		0.2212395227537003
encourag		81		0.1895773504151523
encyclopedia		81		0.1895773504151523
engag		13		0.22446237886995105
engag		24		0.2000757406665514
engin		22		0.22941573387056177
engin		23		0.23916678810570813
engin		74		0.18339057885580973
english		50		0.18919594193974498
englishlik		50		0.18919594193974498
enlarg		81		0.1895773504151523
enter		57		0.18943353328435386
entir		35		0.2072970944438054
entir		64		0.20502557983817782
entri		58		0.14478890673929395
environment		23		0.23916678810570813
equip		16		0.12201413689104174
equip		54		0.16933601490029712
equip		55		0.39032896360381225
equip		58		0.14478890673929395
establish		5		0.2111458433378853
establish		53		0.2168237511140055
estim		5		0.2111458433378853
euratomceti		41		0.23438245488691312
evalu		1		0.10178019885810612
evalu		21		0.19340697487503478
evalu		23		0.23916678810570813
evalu		41		0.23438245488691312
evalu		65		0.20242677107489454
evalu		74		0.18339057885580973
evalu		80		0.20691957137464076
eventu		79		0.22941573387056177
evolv		37		0.2252449090154916
exactmatch		68		0.18325537114638002
exceed		79		0.22941573387056177
excerpt		2		0.18589807386583196
exchang		13		0.4710595066401564
exchang		53		0.45502898856296775
exchang		75		0.21464965583406242
exist		48		0.20171418075542294
exist		5		0.2111458433378853
exist		66		0.18344039194936781
expand		74		0.18339057885580973
expans		36		0.1667543488479912
expans		79		0.22941573387056177
expens		36		0.1667543488479912
experi		1		0.10178019885810612
experi		14		0.1458431692015891
experi		23		0.23916678810570813
experi		38		0.2023598829297116
experi		44		0.16767585119996448
experi		74		0.18339057885580973
experi		75		0.21464965583406242
experi		80		0.20691957137464076
experienc		35		0.2072970944438054
expert		51		0.21961588229592036
explain		23		0.23916678810570813
explain		34		0.23570226039551587
explor		39		0.2212395227537003
exploratori		27		0.25935344382933867
express		82		0.21682375111400548
extens		56		0.2902913877205925
extract		2		0.18589807386583196
facet		23		0.4049445729647576
facsimil		73		0.3055743839847078
factor		17		0.2814994634814632
factor		72		0.24349179421551712
factor		76		0.2700715412298318
fashion		37		0.2252449090154916
faster		44		0.16767585119996448
favor		61		0.24741155132625794
feasibl		11		0.15913824810826263
feasibl		78		0.20053515075992154
feat		79		0.22941573387056177
feder		78		0.20053515075992154
field		10		0.244459362065851
field		33		0.22044995012825166
file		12		0.23862917874673986
file		16		0.20658789186552254
file		17		0.2814994634814632
file		66		0.31059158242988344
file		68		0.3102783149789597
file		71		0.20171418075542294
film		16		0.12201413689104174
film		42		0.3215084651147582
film		49		0.23118588305408017
final		16		0.20658789186552254
final		44		0.16767585119996448
final/		60		0.19840264818255698
fit		25		0.21583123256024633
flexibl		62		0.20663692910868767
flexowrit		11		0.15913824810826263
flexowrit		78		0.20053515075992154
flexowritercomputer-s-560		31		0.25
flow		46		0.20412414523193154
font		63		0.1861844807704822
forc		12		0.23862917874673986
foreign		13		0.3800478439254359
form		18		0.20226324793877576
form		36		0.1667543488479912
form		44		0.16767585119996448
form		54		0.16933601490029712
form		70		0.2231594277082398
form		77		0.17864624986420935
form		81		0.1895773504151523
formal		21		0.19340697487503478
formal		50		0.18919594193974498
formal		82		0.21682375111400548
format		1		0.10178019885810612
format		15		0.20891973741492192
format		16		0.20658789186552254
format		58		0.24514892922199244
format		73		0.1804771537248466
format		75		0.21464965583406242
formula		70		0.2231594277082398
framework		39		0.2212395227537003
french		61		0.24741155132625794
frequenc		16		0.12201413689104174
function		19		0.1763260232903193
function		37		0.2252449090154916
function		66		0.18344039194936781
fund		5		0.2111458433378853
fundament		21		0.19340697487503478
futur		15		0.20891973741492192
futur		36		0.1667543488479912
futur		53		0.2168237511140055
futur		69		0.19044772928142478
futur		79		0.22941573387056177
gap		1		0.10178019885810612
ge225		11		0.15913824810826263
general		47		0.21172970956843717
general		60		0.19840264818255698
general		79		0.22941573387056177
generat		16		0.12201413689104174
generat		26		0.20297007682901883
generat		29		0.20603025377599007
geometri		29		0.20603025377599007
georgia		45		0.32336317127639636
germani		52		0.22587558057371437
govern		13		0.22446237886995105
govern		24		0.2000757406665514
govern		78		0.20053515075992154
graduat		45		0.32336317127639636
graduat		59		0.17021755407576636
graduat		72		0.24349179421551712
grammar		50		0.18919594193974498
grammar		82		0.21682375111400548
grammat		82		0.21682375111400548
grant		59		0.17021755407576636
grant		74		0.18339057885580973
graph		2		0.18589807386583196
graphic		16		0.12201413689104174
graphic		73		0.1804771537248466
guid		28		0.1866278192092808
guid		57		0.18943353328435386
guidelin		5		0.2111458433378853
habit		58		0.14478890673929395
hand		71		0.20171418075542294
handl		22		0.22941573387056177
handl		5		0.2111458433378853
handl		54		0.16933601490029712
handl		63		0.1861844807704822
handl		70		0.2231594277082398
handl		81		0.1895773504151523
hard		32		0.21642843846880574
hard		55		0.39032896360381225
hard		73		0.1804771537248466
hardcopi		18		0.20226324793877576
hardwar		79		0.22941573387056177
harvard		36		0.1667543488479912
head		54		0.16933601490029712
head		57		0.18943353328435386
health		57		0.18943353328435386
health		78		0.20053515075992154
help		61		0.24741155132625794
hierarch		41		0.23438245488691312
high		14		0.24693395073759764
high		42		0.18988807872475166
high		73		0.1804771537248466
high		77		0.17864624986420935
higher		14		0.1458431692015891
highlight		18		0.20226324793877576
highqual		58		0.14478890673929395
hope		72		0.24349179421551712
hospit		26		0.20297007682901883
human		18		0.20226324793877576
human		33		0.22044995012825166
human		76		0.2700715412298318
ibm		1		0.21359717606670542
ibm		37		0.2252449090154916
ibm		48		0.20171418075542294
ibm		69		0.19044772928142478
ibmasdd		14		0.1458431692015891
idea		75		0.21464965583406242
ideal		76		0.2700715412298318
identif		2		0.31475279963745784
identifi		19		0.1763260232903193
ignor		17		0.1662581178491333
iii		77		0.17864624986420935
imag		29		0.43237762241170197
implement		11		0.15913824810826263
implement		27		0.25935344382933867
implement		79		0.22941573387056177
implic		17		0.1662581178491333
implic		33		0.22044995012825166
improv		32		0.21642843846880574
improv		38		0.2023598829297116
inadequ		26		0.20297007682901883
inadequ		3		0.22435544562652776
inadequ		52		0.22587558057371437
incent		72		0.24349179421551712
incept		37		0.2252449090154916
inch		38		0.2023598829297116
includ		11		0.15913824810826263
includ		15		0.12339136243656591
includ		17		0.1662581178491333
includ		2		0.18589807386583196
includ		33		0.22044995012825166
includ		43		0.20926884357384376
includ		6		0.19291532454764915
includ		60		0.19840264818255698
includ		69		0.19044772928142478
includ		73		0.1804771537248466
includ		82		0.21682375111400548
incorpor		17		0.1662581178491333
increas		21		0.19340697487503478
increas		28		0.1866278192092808
increas		32		0.21642843846880574
increas		36		0.1667543488479912
increas		49		0.23118588305408017
independ		64		0.20502557983817782
index		15		0.36349986690764213
index		22		0.22941573387056177
index		28		0.391659434799927
index		30		0.3573945895748258
index		44		0.16767585119996448
index		48		0.20171418075542294
index		57		0.18943353328435386
index		58		0.24514892922199244
index		6		0.32663403784465894
index		61		0.41890417056601587
index		65		0.42481530933317996
index		67		0.23141042914691884
index		8		0.25801080293046585
indic		28		0.1866278192092808
indic		53		0.2168237511140055
indic		62		0.20663692910868767
individu		37		0.2252449090154916
individu		59		0.17021755407576636
inexpens		8		0.25801080293046585
influenc		65		0.20242677107489454
initi		16		0.12201413689104174
initi		42		0.18988807872475166
initi		9		0.2534811928595103
initiallyoccur		69		0.19044772928142478
input		15		0.20891973741492192
input		18		0.20226324793877576
input		63		0.1861844807704822
input		78		0.20053515075992154
instal		22		0.22941573387056177
institut		31		0.25
institut		53		0.2168237511140055
instruct		21		0.19340697487503478
instruct		22		0.22941573387056177
instruct		57		0.18943353328435386
integr		1		0.10178019885810612
integr		29		0.20603025377599007
integr		43		0.20926884357384376
integr		6		0.19291532454764915
intellectu		28		0.1866278192092808
intellectu		58		0.14478890673929395
interchang		24		0.2000757406665514
interfac		27		0.25935344382933867
interinstitut		26		0.20297007682901883
intern		13		0.22446237886995105
intern		6		0.19291532454764915
intern		66		0.18344039194936781
interpret		33		0.22044995012825166
interprofession		74		0.18339057885580973
interrog		18		0.34246144797843536
introduc		80		0.20691957137464076
invert		66		0.18344039194936781
investig		30		0.21108300192581653
investig		39		0.2212395227537003
involv		30		0.21108300192581653
involv		47		0.21172970956843717
involv		79		0.22941573387056177
issu		48		0.20171418075542294
itek		54		0.16933601490029712
item		19		0.1763260232903193
item		57		0.18943353328435386
item		79		0.22941573387056177
iter		37		0.2252449090154916
journal		11		0.15913824810826263
journal		17		0.2814994634814632
journal		19		0.1763260232903193
journal		35		0.2072970944438054
journal		4		0.34415774036376107
journal		40		0.27314920826718625
journal		46		0.20412414523193154
journal		69		0.19044772928142478
journal		74		0.18339057885580973
journal		81		0.1895773504151523
judg		4		0.203265105547377
judgment		33		0.22044995012825166
justif		5		0.2111458433378853
justifi		42		0.18988807872475166
keep		4		0.203265105547377
key		29		0.20603025377599007
key		71		0.20171418075542294
keyword		15		0.12339136243656591
keyword		41		0.23438245488691312
keyword		61		0.24741155132625794
keyword		62		0.20663692910868767
keyword		69		0.19044772928142478
keywordin-context		41		0.23438245488691312
knowledg		59		0.17021755407576636
knowledg		76		0.2700715412298318
laboratori		71		0.20171418075542294
languag		50		0.18919594193974498
languag		61		0.24741155132625794
larg		51		0.21961588229592036
larg		78		0.20053515075992154
larg		79		0.22941573387056177
larg		8		0.25801080293046585
law		78		0.20053515075992154
layout		17		0.1662581178491333
layout		49		0.23118588305408017
lead		65		0.20242677107489454
learn		77		0.17864624986420935
legal		78		0.20053515075992154
letter		4		0.203265105547377
letters/		4		0.203265105547377
level		14		0.24693395073759764
level		34		0.23570226039551587
level		72		0.24349179421551712
level		81		0.39784935723437903
liaison		24		0.2000757406665514
librari		1		0.21359717606670542
librari		11		0.15913824810826263
librari		17		0.1662581178491333
librari		21		0.19340697487503478
librari		35		0.2072970944438054
librari		36		0.3499527256812432
librari		43		0.3543229524760938
librari		47		0.44433857037645214
librari		51		0.37184201191552235
librari		59		0.28820337176519384
librarian		51		0.21961588229592036
librarys		81		0.1895773504151523
lieu		11		0.15913824810826263
lifesci		46		0.20412414523193154
limit		19		0.1763260232903193
limit		60		0.19840264818255698
limit		7		0.20019195938636733
limit		80		0.20691957137464076
line		78		0.20053515075992154
linear		39		0.2212395227537003
linear		66		0.18344039194936781
link		34		0.23570226039551587
linofilm		25		0.21583123256024633
list		11		0.15913824810826263
list		25		0.21583123256024633
list		41		0.23438245488691312
list		61		0.24741155132625794
listomat		58		0.14478890673929395
literatur		21		0.19340697487503478
literatur		26		0.20297007682901883
literatur		46		0.20412414523193154
literatur		8		0.43685026353572587
live		77		0.17864624986420935
local		44		0.16767585119996448
logic		16		0.12201413689104174
logic		50		0.3203365756686623
logic		54		0.16933601490029712
logic		82		0.21682375111400548
logo		50		0.18919594193974498
longer		81		0.1895773504151523
lookup		15		0.20891973741492192
loss		70		0.2231594277082398
lowest		16		0.12201413689104174
luhn		37		0.2252449090154916
machin		1		0.10178019885810612
machin		22		0.22941573387056177
machin		27		0.25935344382933867
machin		44		0.16767585119996448
machin		66		0.18344039194936781
machin		70		0.2231594277082398
machin		77		0.30247439427519357
machinemanipulat		18		0.20226324793877576
madeup		25		0.21583123256024633
magnet		42		0.18988807872475166
magnet		54		0.16933601490029712
main		36		0.1667543488479912
main		57		0.18943353328435386
maintain		24		0.2000757406665514
maintain		26		0.20297007682901883
mainten		66		0.18344039194936781
major		49		0.23118588305408017
major		53		0.2168237511140055
make		4		0.203265105547377
manifest		28		0.1866278192092808
manipul		18		0.20226324793877576
manmachin		27		0.25935344382933867
manmachin		44		0.16767585119996448
manner		25		0.21583123256024633
manual		1		0.10178019885810612
manual		22		0.22941573387056177
manual		6		0.19291532454764915
manual		61		0.24741155132625794
manual		62		0.34986673391993983
manual		7		0.20019195938636733
manufactur		49		0.23118588305408017
mark		4		0.203265105547377
market		67		0.23141042914691884
massachusett		31		0.25
master		6		0.19291532454764915
match		2		0.31475279963745784
materi		12		0.23862917874673986
materi		18		0.20226324793877576
materi		31		0.25
materi		8		0.25801080293046585
mathemat		50		0.3203365756686623
mechan		1		0.21359717606670542
mechan		11		0.33396948307711455
mechan		47		0.21172970956843717
mechan		51		0.21961588229592036
mechan		62		0.433650798720133
media		18		0.20226324793877576
medic		36		0.1667543488479912
medic		57		0.18943353328435386
medicus		16		0.12201413689104174
medium		38		0.2023598829297116
medlar		16		0.12201413689104174
meet		3		0.22435544562652776
megacycl		54		0.16933601490029712
memori		17		0.1662581178491333
merg		6		0.19291532454764915
merit		80		0.20691957137464076
messag		60		0.19840264818255698
method		2		0.18589807386583196
method		22		0.22941573387056177
method		30		0.3573945895748258
method		34		0.23570226039551587
method		4		0.203265105547377
method		41		0.23438245488691312
method		58		0.14478890673929395
method		70		0.2231594277082398
method		73		0.1804771537248466
method		75		0.3634334595836054
method		77		0.17864624986420935
method		78		0.20053515075992154
methodolog		65		0.20242677107489454
